iter	Logloss
0	0.6416795138
1	0.6003171301
2	0.5511726529
3	0.5110441272
4	0.4788735343
5	0.4451781938
6	0.4143445663
7	0.3899405878
8	0.3614765576
9	0.3385548871
10	0.3188208869
11	0.3025383897
12	0.2862506811
13	0.2707353812
14	0.2554891204
15	0.2419366631
16	0.2298921776
17	0.2188877436
18	0.2077622748
19	0.1975875714
20	0.188506548
21	0.1819097375
22	0.1722171326
23	0.1646659737
24	0.1572004183
25	0.152546981
26	0.1473043429
27	0.1416086212
28	0.1370004204
29	0.1326074418
30	0.1280143415
31	0.1236738719
32	0.1194505426
33	0.1166912097
34	0.1128604549
35	0.1093233364
36	0.1055553164
37	0.1021659951
38	0.09896808161
39	0.09529893116
40	0.09228893248
41	0.08930775639
42	0.08751485337
43	0.08545762954
44	0.08323814559
45	0.08133006388
46	0.0798327524
47	0.07695593975
48	0.07567781366
49	0.07394742896
50	0.07249268525
51	0.07070067328
52	0.06933340884
53	0.06773405926
54	0.06601121153
55	0.06492931293
56	0.06352344058
57	0.06226840025
58	0.06146072612
59	0.06021017778
60	0.05913598586
61	0.05755021308
62	0.05659037614
63	0.05593051349
64	0.05506358937
65	0.05343639417
66	0.05227235561
67	0.05127659852
68	0.04970172725
69	0.04902942279
70	0.04827801827
71	0.04741142426
72	0.0469000341
73	0.04642567076
74	0.04557747349
75	0.0448220999
76	0.04414899955
77	0.04376561959
78	0.04298613442
79	0.04215523525
80	0.04137276808
81	0.04063436225
82	0.04000484369
83	0.03922871141
84	0.03866187316
85	0.03809113413
86	0.03744446833
87	0.03671008454
88	0.03622713565
89	0.03572657796
90	0.03506942177
91	0.03461314432
92	0.03422171221
93	0.03377519738
94	0.03339924379
95	0.03293747705
96	0.03249086199
97	0.03202374901
98	0.03149771932
99	0.03102687755
100	0.03077662858
101	0.0302860209
102	0.03000340758
103	0.02986333098
104	0.02953058799
105	0.02925218176
106	0.02888315596
107	0.02848642592
108	0.02811879358
109	0.02772033295
110	0.02745424879
111	0.0270876871
112	0.0268486595
113	0.02647470303
114	0.02620180647
115	0.02588616125
116	0.02561816433
117	0.02532077938
118	0.02506540703
119	0.02475339913
120	0.02445863347
121	0.02422115422
122	0.02390406818
123	0.02368018653
124	0.02345616124
125	0.02318643717
126	0.02293080574
127	0.022669303
128	0.02243176242
129	0.02215551064
130	0.02187139864
131	0.02156299643
132	0.02128071145
133	0.02106720963
134	0.02079462735
135	0.02058754617
136	0.02033552521
137	0.02016642503
138	0.01997821679
139	0.01972442342
140	0.01961493774
141	0.01946688918
142	0.01926355707
143	0.01911287848
144	0.01883421517
145	0.01859876208
146	0.0184381789
147	0.01828944467
148	0.01802776869
149	0.01790398972
150	0.01779552356
151	0.01755014828
152	0.01738327096
153	0.01723053318
154	0.01703389366
155	0.01685559504
156	0.01666639204
157	0.01644359474
158	0.01624050409
159	0.01609303766
160	0.01596725465
161	0.01587825913
162	0.01573490549
163	0.01558691042
164	0.01546731197
165	0.01527528364
166	0.01516284724
167	0.01507400575
168	0.01493105067
169	0.01474752943
170	0.01460430551
171	0.01442722316
172	0.01430385092
173	0.01409039777
174	0.01397550408
175	0.01383207303
176	0.01366653947
177	0.01349946048
178	0.01342965173
179	0.0133225169
180	0.01323773959
181	0.01315557489
182	0.01298668424
183	0.01286270325
184	0.01268870572
185	0.01259063616
186	0.01253771302
187	0.01245114333
188	0.01233321423
189	0.01224358652
190	0.01215938272
191	0.01203996606
192	0.01194433502
193	0.01182181127
194	0.01172117277
195	0.01165458474
196	0.01153544403
197	0.01142254855
198	0.01135593355
199	0.01124571637
