iter	Logloss
0	0.6632437025
1	0.6406149183
2	0.620016316
3	0.5956411634
4	0.5738027845
5	0.549269758
6	0.5268004281
7	0.5089518956
8	0.4895159585
9	0.4765186855
10	0.458688627
11	0.4445336206
12	0.4302855355
13	0.4167613166
14	0.40515322
15	0.3925290244
16	0.3827592032
17	0.3689508711
18	0.3556261335
19	0.3452970232
20	0.3375553949
21	0.3271950313
22	0.3165228162
23	0.3105521611
24	0.3013610295
25	0.2927577427
26	0.2870376587
27	0.281555203
28	0.2758338928
29	0.2685642787
30	0.2624930246
31	0.2586076736
32	0.2520269121
33	0.2463466099
34	0.2414424896
35	0.2368758338
36	0.2316201346
37	0.2264887401
38	0.2230493818
39	0.2194551468
40	0.215004703
41	0.2106736864
42	0.207017667
43	0.2026710783
44	0.1991034644
45	0.1947802135
46	0.191796875
47	0.1887394224
48	0.1855627332
49	0.1821179254
50	0.1790524074
51	0.1750026703
52	0.1730066844
53	0.1697704315
54	0.1677330153
55	0.1661923817
56	0.1639570917
57	0.162195015
58	0.1601542337
59	0.1580836296
60	0.1555289268
61	0.1528821945
62	0.1506942068
63	0.1485876356
64	0.1467153277
65	0.1457670621
66	0.1444703511
67	0.1428474699
68	0.1410227912
69	0.1396488598
70	0.1374685832
71	0.1356442996
72	0.1341218403
73	0.1327680315
74	0.1315181187
75	0.1304293769
76	0.1283658028
77	0.126280117
78	0.124871036
79	0.1231333733
80	0.1218298776
81	0.1207052095
82	0.1193744932
83	0.118128327
84	0.1164691925
85	0.1148430688
86	0.1133806024
87	0.1120818002
88	0.1104849747
89	0.1092316219
90	0.1078413214
91	0.1068242822
92	0.1053472791
93	0.1044883728
94	0.1031321457
95	0.1016403743
96	0.100354181
97	0.09926969664
98	0.09830245972
99	0.09757340295
100	0.09639581953
101	0.09558684485
102	0.09467268671
103	0.09375949587
104	0.09255030496
105	0.0918459756
106	0.09068563325
107	0.08962629182
108	0.08898809297
109	0.08813091687
110	0.0875850405
111	0.08689594269
112	0.08605098724
113	0.08511514664
114	0.08439384869
115	0.08362942423
116	0.08282365799
117	0.08215567725
118	0.0814357417
119	0.08101318223
120	0.08032597133
121	0.07936196327
122	0.07851693971
123	0.07738759177
124	0.07625052588
125	0.07556106704
126	0.07488546371
127	0.07435937609
128	0.07355068752
129	0.07283811569
130	0.07225907871
131	0.07187438692
132	0.07144458635
133	0.07080407824
134	0.06984883036
135	0.06909317289
136	0.06846120017
137	0.06795028278
138	0.06716034753
139	0.06641011919
140	0.0657527583
141	0.06496543884
142	0.06443542072
143	0.06397781372
144	0.06353029524
145	0.06290532521
146	0.06243617194
147	0.06191152164
148	0.06133465086
149	0.06058867999
150	0.05991556985
151	0.0595044136
152	0.05905240604
153	0.05831891469
154	0.05796194077
155	0.05757888385
156	0.05704163824
157	0.05642855849
158	0.05595474243
159	0.05535213947
160	0.05485143661
161	0.05451564789
162	0.05408190659
163	0.05372393472
164	0.05311097418
165	0.05273224967
166	0.05235927105
167	0.05182560512
168	0.0515776498
169	0.05105226721
170	0.05061573642
171	0.05005993162
172	0.04965615954
173	0.04918327672
174	0.04879005296
175	0.04835505486
176	0.04806678636
177	0.04772596359
178	0.04705818721
179	0.04666764396
180	0.04635278497
181	0.04604786464
182	0.04572009018
183	0.04539153235
184	0.04503346171
185	0.0446358272
186	0.04421434402
187	0.04376808916
188	0.04346518517
189	0.04318744455
190	0.04284951687
191	0.04251344545
192	0.04226128033
193	0.04168818338
194	0.04141684941
195	0.04101154123
196	0.04066779273
197	0.04037194252
198	0.04009996823
199	0.03969094072
